cluster,rna_class,observed,expected,cluster_size,class_total,cluster_composition,class_distribution,log2_obs_expected,log2_or,p_value,descriptive_only,p_fdr,analysis,method,algorithm,run,q_family
2,snRNA,13,16.48752598752599,311,102,0.04180064308681672,0.1274509803921569,-0.3428633101909641,-0.3763949613558445,0.4070198430554651,False,0.7963431711954752,global,FLPS,hierarchical,k5,0.7198385870631588
1,pre-rRNA,70,65.62318087318087,1061,119,0.06597549481621112,0.5882352941176471,0.09314939649230006,0.2264966586158538,0.4468635964383518,False,0.8378692433219097,global,FLPS,hierarchical,k5,0.7652420996090168
2,diverse,9,7.597193347193347,311,47,0.02893890675241157,0.1914893617021277,0.2444584634041146,0.3619436796042668,0.5485200799762225,False,0.9493616768819237,global,FLPS,hierarchical,k5,0.8631975660718414
5,snoRNA,5,6.840436590436591,321,41,0.01557632398753894,0.1219512195121951,-0.4521603130829825,-0.4222049019816599,0.5304229685075466,False,0.9493616768819237,global,FLPS,hierarchical,k5,0.8610072234290836
1,diverse,25,25.91839916839917,1061,47,0.0235626767200754,0.5319148936170213,-0.05204851904763555,-0.1201126941376449,0.8821702252898975,False,1.0,global,FLPS,hierarchical,k5,1.0
2,ncRNA,18,19.72037422037422,311,122,0.05787781350482315,0.1475409836065574,-0.1316900224811347,-0.13526741804836,0.7991978418142051,False,1.0,global,FLPS,hierarchical,k5,1.0
2,pre-rRNA,20,19.23544698544698,311,119,0.06430868167202572,0.1680672268907563,0.05623264521885828,0.09820117366931078,0.7981455303253441,False,1.0,global,FLPS,hierarchical,k5,1.0
2,unknown,65,65.62681912681913,311,406,0.2090032154340836,0.1600985221674877,-0.01384579051728238,-0.01431266216749402,1.0,False,1.0,global,FLPS,hierarchical,k5,1.0
3,diverse,4,5.545218295218295,227,47,0.01762114537444934,0.0851063829787234,-0.4712442551985104,-0.384969939277195,0.6476653632084584,True,1.0,global,FLPS,hierarchical,k5,0.9285114056616837
3,snRNA,10,12.03430353430353,227,102,0.04405286343612335,0.09803921568627451,-0.2671526506050063,-0.2551286787478727,0.6364158283026469,False,1.0,global,FLPS,hierarchical,k5,0.9271525556207625
3,snoRNA,4,4.837318087318088,227,41,0.01762114537444934,0.0975609756097561,-0.2742074081389569,-0.1656227027341779,1.0,True,1.0,global,FLPS,hierarchical,k5,1.0
4,diverse,0,0.09771309771309772,4,47,0,0,,2.131739652555853,1.0,True,1.0,global,FLPS,hierarchical,k5,1.0
4,mRNA,1,1.544698544698545,4,743,0.25,0.001345895020188425,-0.6273253167685541,-0.5559035937744087,1.0,True,1.0,global,FLPS,hierarchical,k5,1.0
4,ncRNA,0,0.2536382536382537,4,122,0,0,,0.7060155036904968,1.0,True,1.0,global,FLPS,hierarchical,k5,1.0
4,pre-rRNA,0,0.2474012474012474,4,119,0,0,,0.7441911270037294,1.0,True,1.0,global,FLPS,hierarchical,k5,1.0
4,snRNA,0,0.2120582120582121,4,102,0,0,,0.9791281095078584,1.0,True,1.0,global,FLPS,hierarchical,k5,1.0
4,snoRNA,0,0.08523908523908524,4,41,0,0,,2.33116876725378,1.0,True,1.0,global,FLPS,hierarchical,k5,1.0
4,tRNA,0,0.3700623700623701,4,178,0,0,,0.1172376752843734,1.0,True,1.0,global,FLPS,hierarchical,k5,1.0
4,unknown,1,0.8440748440748441,4,406,0.25,0.002463054187192118,0.2445571665848656,0.6796276112306081,1.0,True,1.0,global,FLPS,hierarchical,k5,1.0
5,diverse,9,7.841476091476092,321,47,0.02803738317757009,0.1914893617021277,0.1987997464124139,0.3058363863379046,0.6909667673790383,False,1.0,global,FLPS,hierarchical,k5,0.9550905828959403
5,ncRNA,19,20.35446985446985,321,122,0.05919003115264797,0.1557377049180328,-0.09934622747156203,-0.09764846720074545,0.8028017457841493,False,1.0,global,FLPS,hierarchical,k5,1.0
5,pre-rRNA,19,19.8539501039501,321,119,0.05919003115264797,0.1596638655462185,-0.06342665321661933,-0.05233165190463418,0.8995100536492464,False,1.0,global,FLPS,hierarchical,k5,1.0
5,snRNA,18,17.01767151767152,321,102,0.05607476635514019,0.1764705882352941,0.08096325611855579,0.1324021826133777,0.7850245258199378,False,1.0,global,FLPS,hierarchical,k5,1.0
1,ribosomal protein,16,91.54158004158005,1061,166,0.01508011310084826,0.0963855421686747,-2.516355288491648,-3.740433284515064,5.599134541235829e-38,False,3.023532652267347e-36,global,FLPS,hierarchical,k6,1.5117663261336737e-35
1,mRNA,485,409.731288981289,1061,743,0.4571159283694628,0.6527590847913862,0.243306679391171,0.9801133671468144,1.437239933070581e-12,False,3.88054781929057e-11,global,FLPS,hierarchical,k6,2.7718198709218346e-11
1,tRNA,56,98.15904365904366,1061,178,0.0527803958529689,0.3146067415730337,-0.8096943660535166,-1.555853460438104,2.633365598430335e-11,False,4.740058077174604e-10,global,FLPS,hierarchical,k6,4.740058077174604e-10
4,ribosomal protein,48,19.58523908523908,227,166,0.2114537444933921,0.2891566265060241,1.293267665853358,1.84858178121269,2.445199537018942e-10,False,3.301019374975572e-09,global,FLPS,hierarchical,k6,3.8835522058536145e-09
6,ribosomal protein,56,27.69542619542619,321,166,0.1744548286604361,0.3373493975903614,1.015779087358418,1.524189874530393,2.227820655666972e-08,False,2.406046308120329e-07,global,FLPS,hierarchical,k6,2.8195855173285116e-07
6,mRNA,90,123.9620582120582,321,743,0.2803738317757009,0.1211305518169583,-0.4619017075611828,-0.8145231053239121,1.832834251686867e-05,False,0.000164955082651818,global,FLPS,hierarchical,k6,0.00014554860233983945
3,ribosomal protein,44,26.05613305613306,302,166,0.1456953642384106,0.2650602409638554,0.7558805317353354,1.076302625247181,0.0001929991037000917,False,0.001488850228543564,global,FLPS,hierarchical,k6,0.0013248243559074093
6,tRNA,48,29.6975051975052,321,178,0.1495327102803738,0.2696629213483146,0.6926926664024973,1.001641167948687,0.0002909677481756923,False,0.001964032300185924,global,FLPS,hierarchical,k6,0.0019477373645930844
3,mRNA,90,116.6247401247401,302,743,0.2980132450331126,0.1211305518169583,-0.3738769597639586,-0.6624194816304996,0.0006296611727244147,False,0.003777967036346488,global,FLPS,hierarchical,k6,0.0038061608201998202
2,mRNA,8,3.475571725571726,9,743,0.8888888888888888,0.0107671601615074,1.202749681789133,3.185101135502996,0.002866239324528387,True,0.01547769235245329,global,FLPS,hierarchical,k6,0.015375191078595982
3,tRNA,41,27.93970893970894,302,178,0.1357615894039735,0.2303370786516854,0.553306918096649,0.7778173765233759,0.00667150011633398,False,0.0297368822705248,global,FLPS,hierarchical,k6,0.03141811101296816
4,mRNA,69,87.66164241164242,227,743,0.3039647577092511,0.09286675639300135,-0.3453493472813002,-0.5877772033407567,0.007158879065126341,False,0.0297368822705248,global,FLPS,hierarchical,k6,0.03239492761314154
4,tRNA,33,21.0010395010395,227,178,0.145374449339207,0.1853932584269663,0.6520052848711828,0.8779650556711404,0.006812903594648109,False,0.0297368822705248,global,FLPS,hierarchical,k6,0.03153401092379982
1,unknown,243,223.8908523908524,1061,406,0.2290292177191329,0.5985221674876847,0.1181607292758817,0.3500337705409242,0.03287286348401362,False,0.1267953305811954,global,FLPS,hierarchical,k6,0.12559914821722185
5,ribosomal protein,2,0.3451143451143451,4,166,0.5,0.01204819277108434,2.534853652423117,3.41654408748713,0.03952533871461401,True,0.1422912193726104,global,FLPS,hierarchical,k6,0.14486662605808753
1,snoRNA,29,22.60966735966736,1061,41,0.02733270499528747,0.7073170731707317,0.3591131333647656,0.9607235129588514,0.05565290413839719,False,0.1878285514670905,global,FLPS,hierarchical,k6,0.18324736728496638
1,ncRNA,76,67.27754677754677,1061,122,0.07163053722902922,0.6229508196721312,0.1758743187359766,0.4485918909265794,0.1100207084579343,False,0.3470003060058002,global,FLPS,hierarchical,k6,0.3094332425379402
6,unknown,57,67.73700623700624,321,406,0.1775700934579439,0.1403940886699507,-0.2489823063726958,-0.3578857511359144,0.1156667686686001,False,0.3470003060058002,global,FLPS,hierarchical,k6,0.3230692504191934
4,ncRNA,9,14.39397089397089,227,122,0.03964757709251102,0.07377049180327869,-0.677467739641447,-0.7202984989656941,0.1456868659381247,False,0.4140574084557229,global,FLPS,hierarchical,k6,0.3761794129358915
3,snoRNA,3,6.435550935550935,302,41,0.009933774834437087,0.07317073170731707,-1.101101159451964,-1.056031867043849,0.1902583478887206,True,0.4983461320568993,global,FLPS,hierarchical,k6,0.45459959230048286
4,unknown,40,47.9012474012474,227,406,0.1762114537444934,0.09852216748768473,-0.260063225818687,-0.3497294574218162,0.1938012735776831,False,0.4983461320568993,global,FLPS,hierarchical,k6,0.45501168579108203
4,pre-rRNA,10,14.04002079002079,227,119,0.04405286343612335,0.08403361344537816,-0.4895450719414542,-0.5138918528450112,0.3033112750892721,False,0.7444913115827589,global,FLPS,hierarchical,k6,0.6221595354242182
1,snRNA,61,56.24844074844075,1061,102,0.05749293119698397,0.5980392156862745,0.1169961384466678,0.2848414907091777,0.3580855458836251,False,0.8407225859876415,global,FLPS,hierarchical,k6,0.6801307412786125
1,diverse,25,25.91839916839917,1061,47,0.0235626767200754,0.5319148936170213,-0.05204851904763555,-0.1201126941376449,0.8821702252898975,False,1.0,global,FLPS,hierarchical,k6,1.0
1,pre-rRNA,70,65.62318087318087,1061,119,0.06597549481621112,0.5882352941176471,0.09314939649230006,0.2264966586158538,0.4468635964383518,False,1.0,global,FLPS,hierarchical,k6,0.7652420996090168
2,diverse,0,0.2198544698544699,9,47,0,0,,1.049881726606211,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
2,ncRNA,0,0.5706860706860707,9,122,0,0,,-0.3760034224886316,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
2,pre-rRNA,0,0.5566528066528067,9,119,0,0,,-0.3378211014221698,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
2,ribosomal protein,0,0.7765072765072765,9,166,0,0,,-0.8545789312749983,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
2,snRNA,0,0.4771309771309771,9,102,0,0,,-0.1028465829787518,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
2,snoRNA,0,0.1917879417879418,9,41,0,0,,1.24932316549758,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
2,tRNA,0,0.8326403326403327,9,178,0,0,,-0.964910514974453,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
2,unknown,1,1.899168399168399,9,406,0.1111111111111111,0.002463054187192118,-0.9253678348574467,-0.6052479760185153,0.6941828657098725,True,1.0,global,FLPS,hierarchical,k6,0.9562723150084979
3,diverse,9,7.377338877338877,302,47,0.02980132450331126,0.1914893617021277,0.2868244942096381,0.4137362240208655,0.5407770557587824,False,1.0,global,FLPS,hierarchical,k6,0.8631975660718414
3,ncRNA,18,19.14968814968815,302,122,0.05960264900662252,0.1475409836065574,-0.08932399167561077,-0.08175941559105508,0.8976386134190537,False,1.0,global,FLPS,hierarchical,k6,1.0
3,pre-rRNA,20,18.67879417879418,302,119,0.06622516556291391,0.1680672268907563,0.09859867602438181,0.1519941114583705,0.6974234261168571,False,1.0,global,FLPS,hierarchical,k6,0.9591052209756439
3,snRNA,13,16.01039501039501,302,102,0.04304635761589404,0.1274509803921569,-0.3004972793854406,-0.3237353618230051,0.4844957020107857,False,1.0,global,FLPS,hierarchical,k6,0.8125083201423113
3,unknown,64,63.72765072765073,302,406,0.2119205298013245,0.1576354679802956,0.006152427259786875,0.01591315916732187,1.0,False,1.0,global,FLPS,hierarchical,k6,1.0
4,diverse,4,5.545218295218295,227,47,0.01762114537444934,0.0851063829787234,-0.4712442551985104,-0.384969939277195,0.6476653632084584,True,1.0,global,FLPS,hierarchical,k6,0.9285114056616837
4,snRNA,10,12.03430353430353,227,102,0.04405286343612335,0.09803921568627451,-0.2671526506050063,-0.2551286787478727,0.6364158283026469,False,1.0,global,FLPS,hierarchical,k6,0.9271525556207625
4,snoRNA,4,4.837318087318088,227,41,0.01762114537444934,0.0975609756097561,-0.2742074081389569,-0.1656227027341779,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
5,diverse,0,0.09771309771309772,4,47,0,0,,2.131739652555853,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
5,mRNA,1,1.544698544698545,4,743,0.25,0.001345895020188425,-0.6273253167685541,-0.5559035937744087,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
5,ncRNA,0,0.2536382536382537,4,122,0,0,,0.7060155036904968,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
5,pre-rRNA,0,0.2474012474012474,4,119,0,0,,0.7441911270037294,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
5,snRNA,0,0.2120582120582121,4,102,0,0,,0.9791281095078584,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
5,snoRNA,0,0.08523908523908524,4,41,0,0,,2.33116876725378,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
5,tRNA,0,0.3700623700623701,4,178,0,0,,0.1172376752843734,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
5,unknown,1,0.8440748440748441,4,406,0.25,0.002463054187192118,0.2445571665848656,0.6796276112306081,1.0,True,1.0,global,FLPS,hierarchical,k6,1.0
6,diverse,9,7.841476091476092,321,47,0.02803738317757009,0.1914893617021277,0.1987997464124139,0.3058363863379046,0.6909667673790383,False,1.0,global,FLPS,hierarchical,k6,0.9550905828959403
6,ncRNA,19,20.35446985446985,321,122,0.05919003115264797,0.1557377049180328,-0.09934622747156203,-0.09764846720074545,0.8028017457841493,False,1.0,global,FLPS,hierarchical,k6,1.0
6,pre-rRNA,19,19.8539501039501,321,119,0.05919003115264797,0.1596638655462185,-0.06342665321661933,-0.05233165190463418,0.8995100536492464,False,1.0,global,FLPS,hierarchical,k6,1.0
6,snRNA,18,17.01767151767152,321,102,0.05607476635514019,0.1764705882352941,0.08096325611855579,0.1324021826133777,0.7850245258199378,False,1.0,global,FLPS,hierarchical,k6,1.0
6,snoRNA,5,6.840436590436591,321,41,0.01557632398753894,0.1219512195121951,-0.4521603130829825,-0.4222049019816599,0.5304229685075466,False,1.0,global,FLPS,hierarchical,k6,0.8610072234290836
0,ribosomal protein,145,79.03118503118503,916,166,0.1582969432314411,0.8734939759036144,0.8755589543411078,3.114725179587279,4.657002047733926e-29,False,1.676520737184214e-27,global,LCRFinder,pam,k4,9.4304291466612e-27
1,ribosomal protein,9,63.32848232848233,734,166,0.01226158038147139,0.05421686746987952,-2.814857598977783,-3.54078963558499,2.496073829916719e-24,False,4.492932893850095e-23,global,LCRFinder,pam,k4,4.043639604465085e-22
1,mRNA,372,283.452182952183,734,743,0.5068119891008175,0.5006729475100942,0.3921972414962643,1.18064116900809,2.391176679323449e-17,False,2.869412015188138e-16,global,LCRFinder,pam,k4,1.4898870078861488e-15
1,tRNA,21,67.9064449064449,734,178,0.02861035422343324,0.1179775280898876,-1.693159177260808,-2.338390209735497,3.640940013292705e-16,False,3.276846011963435e-15,global,LCRFinder,pam,k4,1.966107607178061e-14
0,mRNA,278,353.7359667359667,916,743,0.3034934497816594,0.3741588156123822,-0.3475880321419907,-0.9735104248941766,1.27936737618274e-12,False,9.21144510851573e-12,global,LCRFinder,pam,k4,2.7922750162058053e-11
0,tRNA,127,84.74428274428274,916,178,0.138646288209607,0.7134831460674157,0.5836405514788661,1.586186130627722,2.870295922182325e-11,False,1.722177553309395e-10,global,LCRFinder,pam,k4,5.054216732538442e-10
0,snoRNA,12,19.51975051975052,916,41,0.01310043668122271,0.2926829268292683,-0.7019002082238295,-1.123861869940771,0.0179267003815309,False,0.09219445910501606,global,LCRFinder,pam,k4,0.06232028888000013
2,unknown,40,29.33160083160083,139,406,0.2877697841726619,0.09852216748768473,0.4475441887487208,0.6567231279315556,0.03025616845215599,False,0.136152758034702,global,LCRFinder,pam,k4,0.09769247371483088
0,unknown,175,193.2931392931393,916,406,0.1910480349344978,0.4310344827586207,-0.1434355096797494,-0.3311451803923412,0.04400625133094859,False,0.1687734976499004,global,LCRFinder,pam,k4,0.13010515469929612
1,diverse,11,17.93035343035343,734,47,0.01498637602179836,0.2340425531914894,-0.704900402113511,-0.9920593515806138,0.04688152712497233,False,0.1687734976499004,global,LCRFinder,pam,k4,0.13659725529218555
2,ribosomal protein,6,11.99272349272349,139,166,0.04316546762589928,0.03614457831325301,-0.9991249195792339,-1.020017859978409,0.06006883372981216,False,0.1965889103884761,global,LCRFinder,pam,k4,0.16402605151179936
2,mRNA,44,53.67827442827443,139,743,0.316546762589928,0.05921938088829071,-0.2868347708547644,-0.4664031850528215,0.08591930568732015,False,0.2379303849802712,global,LCRFinder,pam,k4,0.2102557027393635
3,ribosomal protein,6,11.64760914760915,135,166,0.04444444444444445,0.03614457831325301,-0.9569994439065574,-0.9725844199292007,0.07967454978522474,False,0.2379303849802712,global,LCRFinder,pam,k4,0.19980305054499084
1,snoRNA,21,15.64137214137214,734,41,0.02861035422343324,0.5121951219512195,0.4250222490875057,0.7828523497202635,0.1031230731822746,False,0.2651736167544203,global,LCRFinder,pam,k4,0.24934235605266394
2,diverse,6,3.395530145530146,139,47,0.04316546762589928,0.1276595744680851,0.8213256600900533,1.033302237300988,0.1467564129478293,False,0.3522153910747904,global,LCRFinder,pam,k4,0.32041157543865695
3,tRNA,17,12.48960498960499,135,178,0.1259259259259259,0.09550561797752809,0.4448068970031527,0.5744774177486859,0.1657939406379538,False,0.3730363664353961,global,LCRFinder,pam,k4,0.35250225261694906
0,diverse,26,22.37629937629938,916,47,0.02838427947598253,0.5531914893617021,0.2165401621365528,0.45082083671131,0.3033987857932916,False,0.6052342892596714,global,LCRFinder,pam,k4,0.525113283103774
0,snRNA,44,48.56133056133056,916,102,0.04803493449781659,0.4313725490196079,-0.1423044276611003,-0.2710997930654692,0.3613620103715861,False,0.6052342892596714,global,LCRFinder,pam,k4,0.5889400973862872
1,snRNA,44,38.91268191268191,734,102,0.05994550408719346,0.4313725490196079,0.177263107592631,0.3191664420585398,0.2960832780880148,False,0.6052342892596714,global,LCRFinder,pam,k4,0.5213640331549827
2,ncRNA,6,8.813929313929314,139,122,0.04316546762589928,0.04918032786885246,-0.5548228257951956,-0.5192419801376265,0.3698653989920214,False,0.6052342892596714,global,LCRFinder,pam,k4,0.5909092173245313
2,pre-rRNA,11,8.597193347193347,139,119,0.07913669064748201,0.09243697478991597,0.3555658663758883,0.4684832255062014,0.3607295598431192,False,0.6052342892596714,global,LCRFinder,pam,k4,0.5889400973862872
3,pre-rRNA,11,8.349792099792099,135,119,0.08148148148148149,0.09243697478991597,0.3976913420485649,0.5175418550710357,0.3509242897878625,False,0.6052342892596714,global,LCRFinder,pam,k4,0.5848738163131042
0,pre-rRNA,52,56.65488565488565,916,119,0.05676855895196507,0.4369747899159664,-0.1236887494937532,-0.2394749484127618,0.3949733501220136,False,0.618219156712717,global,LCRFinder,pam,k4,0.6248601828102168
1,ncRNA,50,46.54261954261954,734,122,0.0681198910081744,0.4098360655737705,0.1033756831386677,0.1867452025380796,0.5019935067814352,False,0.6779015520614629,global,LCRFinder,pam,k4,0.7474535670826516
1,unknown,161,154.8877338877339,734,406,0.2193460490463215,0.396551724137931,0.05583779185626989,0.1170951123131684,0.4904398820084583,False,0.6779015520614629,global,LCRFinder,pam,k4,0.7315954041010151
2,snRNA,9,7.369022869022869,139,102,0.06474820143884892,0.08823529411764706,0.2884516705173513,0.3980671754484235,0.5526957857171304,False,0.6779015520614629,global,LCRFinder,pam,k4,0.7786446009765071
2,snoRNA,4,2.962058212058212,139,41,0.02877697841726619,0.0975609756097561,0.4334000064284507,0.6308593502902763,0.5341610033850748,True,0.6779015520614629,global,LCRFinder,pam,k4,0.773639952656273
3,diverse,4,3.297817047817048,135,47,0.02962962962962963,0.0851063829787234,0.2784886350415737,0.4583134436961463,0.5676679385987409,True,0.6779015520614629,global,LCRFinder,pam,k4,0.790053316606495
3,mRNA,49,52.13357588357589,135,743,0.362962962962963,0.06594885598923284,-0.08943106970417698,-0.1477287225482852,0.5837485587195931,False,0.6779015520614629,global,LCRFinder,pam,k4,0.7987100212210648
3,snRNA,5,7.156964656964657,135,102,0.03703703703703703,0.04901960784313725,-0.5174197603649223,-0.4508645732198387,0.548335363029632,False,0.6779015520614629,global,LCRFinder,pam,k4,0.7786446009765071
3,snoRNA,4,2.876819126819127,135,41,0.02962962962962963,0.0975609756097561,0.4755254821011273,0.6773860505521145,0.5277634266500018,True,0.6779015520614629,global,LCRFinder,pam,k4,0.773639952656273
3,unknown,30,28.48752598752599,135,406,0.2222222222222222,0.07389162561576355,0.07463216514255332,0.1181882620149483,0.743075455710768,False,0.8359598876746142,global,LCRFinder,pam,k4,0.9010346094696439
0,ncRNA,57,58.08316008316008,916,122,0.06222707423580786,0.4672131147540984,-0.0271580277250466,-0.0534080724706907,0.8519889303094814,False,0.9045211908130464,global,LCRFinder,pam,k4,0.9557440759281498
3,ncRNA,9,8.56029106029106,135,122,0.06666666666666667,0.07377049180327869,0.07226515059863697,0.1496222192521447,0.8542700135456549,False,0.9045211908130464,global,LCRFinder,pam,k4,0.9557440759281498
1,pre-rRNA,45,45.3981288981289,734,119,0.06130790190735695,0.3781512605042017,-0.01270783605143956,-0.01601308595497227,1.0,False,1.0,global,LCRFinder,pam,k4,1.0
2,tRNA,13,12.85966735966736,139,178,0.09352517985611511,0.07303370786516854,0.01565829822122897,0.06342982597978133,1.0,False,1.0,global,LCRFinder,pam,k4,1.0
0,ribosomal protein,145,79.03118503118503,916,166,0.1582969432314411,0.8734939759036144,0.8755589543411078,3.114725179587279,4.657002047733926e-29,False,2.095650921480267e-27,global,LCRFinder,pam,k5,9.4304291466612e-27
4,mRNA,187,113.535343035343,294,743,0.6360544217687075,0.2516823687752355,0.7198967982827181,1.751765825879607,4.665104814501749e-21,False,1.049648583262894e-19,global,LCRFinder,pam,k5,5.398192713923453e-19
1,ribosomal protein,2,37.96257796257796,440,166,0.004545454545454545,0.01204819277108434,-4.246506061101543,-4.449580125125519,4.326528489300952e-17,True,6.489792733951427e-16,global,LCRFinder,pam,k5,2.5032057688098368e-15
0,mRNA,278,353.7359667359667,916,743,0.3034934497816594,0.3741588156123822,-0.3475880321419907,-0.9735104248941766,1.27936737618274e-12,False,1.439288298205583e-11,global,LCRFinder,pam,k5,2.7922750162058053e-11
0,tRNA,127,84.74428274428274,916,178,0.138646288209607,0.7134831460674157,0.5836405514788661,1.586186130627722,2.870295922182325e-11,False,2.583266329964093e-10,global,LCRFinder,pam,k5,5.054216732538442e-10
4,tRNA,4,27.1995841995842,294,178,0.01360544217687075,0.02247191011235955,-2.76551269203272,-2.95126259203152,4.779604256873777e-09,True,3.584703192655332e-08,global,LCRFinder,pam,k5,6.145205473123428e-08
1,tRNA,17,40.70686070686071,440,178,0.03863636363636364,0.09550561797752809,-1.259737219470676,-1.562183017585759,2.178142464402133e-06,False,1.400234441401371e-05,global,LCRFinder,pam,k5,1.8571530485955028e-05
4,ribosomal protein,7,25.36590436590437,294,166,0.02380952380952381,0.04216867469879518,-1.857463770355643,-2.054868337047694,4.503625100962807e-06,False,2.533289119291579e-05,global,LCRFinder,pam,k5,3.576408168411641e-05
1,unknown,119,92.84823284823285,440,406,0.2704545454545454,0.293103448275862,0.3580152163681495,0.6305836754446063,0.0006776237715964231,False,0.003388118857982115,global,LCRFinder,pam,k5,0.0038927323049156217
4,unknown,42,62.03950103950104,294,406,0.1428571428571428,0.103448275862069,-0.5627977554727385,-0.7738922841158914,0.001442328746523292,False,0.006490479359354813,global,LCRFinder,pam,k5,0.007788575231225778
4,pre-rRNA,8,18.18399168399169,294,119,0.0272108843537415,0.06722689075630252,-1.184597024374266,-1.306447427904576,0.005427431216835065,False,0.02220312770523436,global,LCRFinder,pam,k5,0.023000574196732772
0,snoRNA,12,19.51975051975052,916,41,0.01310043668122271,0.2926829268292683,-0.7019002082238295,-1.123861869940771,0.0179267003815309,False,0.06503018674848363,global,LCRFinder,pam,k5,0.06232028888000013
1,ncRNA,39,27.9002079002079,440,122,0.08863636363636364,0.319672131147541,0.4831982515447444,0.7235763072182301,0.01878649839400638,False,0.06503018674848363,global,LCRFinder,pam,k5,0.0647534625495539
1,pre-rRNA,37,27.21413721413721,440,119,0.08409090909090909,0.3109243697478992,0.4431689725663885,0.65985666846844,0.03207647223824795,False,0.09622941671474386,global,LCRFinder,pam,k5,0.10269542495249344
2,unknown,40,29.33160083160083,139,406,0.2877697841726619,0.09852216748768473,0.4475441887487208,0.6567231279315556,0.03025616845215599,False,0.09622941671474386,global,LCRFinder,pam,k5,0.09769247371483088
0,unknown,175,193.2931392931393,916,406,0.1910480349344978,0.4310344827586207,-0.1434355096797494,-0.3311451803923412,0.04400625133094859,False,0.1230696325439988,global,LCRFinder,pam,k5,0.13010515469929612
4,snRNA,23,15.58627858627859,294,102,0.0782312925170068,0.2254901960784314,0.5613573530191949,0.7563454901176395,0.04649297229439955,False,0.1230696325439988,global,LCRFinder,pam,k5,0.13595417891142106
4,ncRNA,11,18.64241164241164,294,122,0.03741496598639456,0.09016393442622951,-0.7610849799919115,-0.8551619092832263,0.05046167521490326,False,0.1261541880372581,global,LCRFinder,pam,k5,0.14443094319459945
2,ribosomal protein,6,11.99272349272349,139,166,0.04316546762589928,0.03614457831325301,-0.9991249195792339,-1.020017859978409,0.06006883372981216,False,0.142268290412713,global,LCRFinder,pam,k5,0.16402605151179936
3,ribosomal protein,6,11.64760914760915,135,166,0.04444444444444445,0.03614457831325301,-0.9569994439065574,-0.9725844199292007,0.07967454978522474,False,0.1792677370167557,global,LCRFinder,pam,k5,0.19980305054499084
2,mRNA,44,53.67827442827443,139,743,0.316546762589928,0.05921938088829071,-0.2868347708547644,-0.4664031850528215,0.08591930568732015,False,0.1841127979014003,global,LCRFinder,pam,k5,0.2102557027393635
1,mRNA,185,169.9168399168399,440,743,0.4204545454545455,0.2489905787348587,0.1226964302230983,0.2683295912271329,0.09471567582132649,False,0.1937366096345315,global,LCRFinder,pam,k5,0.23038948172755094
2,diverse,6,3.395530145530146,139,47,0.04316546762589928,0.1276595744680851,0.8213256600900533,1.033302237300988,0.1467564129478293,False,0.2871321122892314,global,LCRFinder,pam,k5,0.32041157543865695
3,tRNA,17,12.48960498960499,135,178,0.1259259259259259,0.09550561797752809,0.4448068970031527,0.5744774177486859,0.1657939406379538,False,0.3108636386961635,global,LCRFinder,pam,k5,0.35250225261694906
1,snoRNA,13,9.376299376299377,440,41,0.02954545454545454,0.3170731707317073,0.4714210837683908,0.6905068643658151,0.1879918355678674,False,0.3383853040221612,global,LCRFinder,pam,k5,0.3904445815640323
1,diverse,7,10.74844074844075,440,47,0.01590909090909091,0.148936170212766,-0.6187005593746507,-0.6964931019333256,0.2206456553004736,False,0.3725584713151672,global,LCRFinder,pam,k5,0.4306577850442978
4,diverse,4,7.181912681912682,294,47,0.01360544217687075,0.0851063829787234,-0.8443681127439597,-0.8228719712640542,0.2235350827891003,True,0.3725584713151672,global,LCRFinder,pam,k5,0.4342048370723531
0,diverse,26,22.37629937629938,916,47,0.02838427947598253,0.5531914893617021,0.2165401621365528,0.45082083671131,0.3033987857932916,False,0.4876051914535043,global,LCRFinder,pam,k5,0.525113283103774
0,snRNA,44,48.56133056133056,916,102,0.04803493449781659,0.4313725490196079,-0.1423044276611003,-0.2710997930654692,0.3613620103715861,False,0.5201232173325301,global,LCRFinder,pam,k5,0.5889400973862872
2,ncRNA,6,8.813929313929314,139,122,0.04316546762589928,0.04918032786885246,-0.5548228257951956,-0.5192419801376265,0.3698653989920214,False,0.5201232173325301,global,LCRFinder,pam,k5,0.5909092173245313
2,pre-rRNA,11,8.597193347193347,139,119,0.07913669064748201,0.09243697478991597,0.3555658663758883,0.4684832255062014,0.3607295598431192,False,0.5201232173325301,global,LCRFinder,pam,k5,0.5889400973862872
