n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,tRNA,2,0.75,1.4150374992788437,0.6666666666666666,signature_presence,1.5721458108828591e-09,present,acidic_region,SEG,3.930364527207148e-08
,unknown,19,15.0,0.3410369178350669,0.31666666666666665,signature_presence,1.5721458108828591e-09,present,acidic_region,SEG,3.930364527207148e-08
,diverse,0,0.08783783783783784,-inf,0.0,signature_presence,0.772242447144741,present,arginine_rich_rna_contact_region,SEG,0.9994072659380346
,mRNA,9,7.466216216216216,0.2695477127924684,0.052941176470588235,signature_presence,0.772242447144741,present,arginine_rich_rna_contact_region,SEG,0.9994072659380346
,ncRNA,1,0.6148648648648649,0.7016587254302533,0.07142857142857142,signature_presence,0.772242447144741,present,arginine_rich_rna_contact_region,SEG,0.9994072659380346
,pre-rRNA,0,0.6148648648648649,-inf,0.0,signature_presence,0.772242447144741,present,arginine_rich_rna_contact_region,SEG,0.9994072659380346
,ribosomal protein,0,0.17567567567567569,-inf,0.0,signature_presence,0.772242447144741,present,arginine_rich_rna_contact_region,SEG,0.9994072659380346
,snRNA,2,0.8344594594594594,1.261086134044272,0.10526315789473684,signature_presence,0.772242447144741,present,arginine_rich_rna_contact_region,SEG,0.9994072659380346
,snoRNA,0,0.4391891891891892,-inf,0.0,signature_presence,0.772242447144741,present,arginine_rich_rna_contact_region,SEG,0.9994072659380346
,tRNA,0,0.13175675675675674,-inf,0.0,signature_presence,0.772242447144741,present,arginine_rich_rna_contact_region,SEG,0.9994072659380346
,unknown,1,2.635135135135135,-1.397876948120661,0.016666666666666666,signature_presence,0.772242447144741,present,arginine_rich_rna_contact_region,SEG,0.9994072659380346
,diverse,0,0.2635135135135135,-inf,0.0,signature_presence,0.0005474358008406596,present,sr_rs_repeat_region,SEG,0.0034214737552541227
,mRNA,33,22.39864864864865,0.559054329987453,0.19411764705882353,signature_presence,0.0005474358008406596,present,sr_rs_repeat_region,SEG,0.0034214737552541227
