position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
,tRNA,16,8.824893009985734,0.858421212256258,0.0653061224489796,signature_sequence_count_lcr,3.785173571181045e-08,,hydrophobic_region,AlcoR,3.785173571181045e-08
,unknown,20,31.877674750356633,-0.672546398824169,0.022598870056497175,signature_sequence_count_lcr,3.785173571181045e-08,,hydrophobic_region,AlcoR,3.785173571181045e-08
,diverse,7,5.1997146932952925,0.42892245685392794,0.11666666666666667,signature_sequence_count_lcr,3.785173571181045e-08,,mixed_charge_polyampholyte,AlcoR,3.785173571181045e-08
,mRNA,88,90.1283880171184,-0.03447806398631485,0.08461538461538462,signature_sequence_count_lcr,3.785173571181045e-08,,mixed_charge_polyampholyte,AlcoR,3.785173571181045e-08
,ncRNA,17,16.98573466476462,0.001211127539973418,0.08673469387755102,signature_sequence_count_lcr,3.785173571181045e-08,,mixed_charge_polyampholyte,AlcoR,3.785173571181045e-08
,pre-rRNA,11,11.526034236804565,-0.06739268645905011,0.08270676691729323,signature_sequence_count_lcr,3.785173571181045e-08,,mixed_charge_polyampholyte,AlcoR,3.785173571181045e-08
,ribosomal protein,5,8.49286733238231,-0.7643236188230037,0.05102040816326531,signature_sequence_count_lcr,3.785173571181045e-08,,mixed_charge_polyampholyte,AlcoR,3.785173571181045e-08
,snRNA,6,7.539586305278174,-0.32952286472272996,0.06896551724137931,signature_sequence_count_lcr,3.785173571181045e-08,,mixed_charge_polyampholyte,AlcoR,3.785173571181045e-08
,snoRNA,5,5.1997146932952925,-0.05650437031631393,0.08333333333333333,signature_sequence_count_lcr,3.785173571181045e-08,,mixed_charge_polyampholyte,AlcoR,3.785173571181045e-08
,tRNA,27,21.232168330955776,0.3467076935657403,0.11020408163265306,signature_sequence_count_lcr,3.785173571181045e-08,,mixed_charge_polyampholyte,AlcoR,3.785173571181045e-08
,unknown,77,76.69579172610557,0.005711026129383666,0.08700564971751412,signature_sequence_count_lcr,3.785173571181045e-08,,mixed_charge_polyampholyte,AlcoR,3.785173571181045e-08
,diverse,0,0.042796005706134094,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,polar_linker,AlcoR,3.785173571181045e-08
,mRNA,1,0.7417974322396577,0.43090282098216853,0.0009615384615384616,signature_sequence_count_lcr,3.785173571181045e-08,,polar_linker,AlcoR,3.785173571181045e-08
,ncRNA,0,0.1398002853067047,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,polar_linker,AlcoR,3.785173571181045e-08
,pre-rRNA,0,0.09486447931526391,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,polar_linker,AlcoR,3.785173571181045e-08
,ribosomal protein,0,0.06990014265335236,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,polar_linker,AlcoR,3.785173571181045e-08
,snRNA,0,0.062054208273894434,-inf,0.0,signature_sequence_count_lcr,3.785173571181045e-08,,polar_linker,AlcoR,3.785173571181045e-08
