position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
,mRNA,2140,3683.4330232890075,-0.7834402133804984,0.0865450721882962,signature_residue_count_lcr,0.0,,acidic_region,SEG_intermediate,0.0
,ncRNA,602,291.52256345600307,1.0461559365736117,0.3076136944302504,signature_residue_count_lcr,0.0,,acidic_region,SEG_intermediate,0.0
,pre-rRNA,1150,234.1714204153484,2.2959969440138446,0.7315521628498728,signature_residue_count_lcr,0.0,,acidic_region,SEG_intermediate,0.0
,ribosomal protein,42,68.52344363298998,-0.7062083277249013,0.09130434782608696,signature_residue_count_lcr,0.0,,acidic_region,SEG_intermediate,0.0
,snRNA,224,396.3932250160573,-0.8234335725239024,0.08417888012025554,signature_residue_count_lcr,0.0,,acidic_region,SEG_intermediate,0.0
,snoRNA,464,167.73347289292767,1.467954183488056,0.41207815275310833,signature_residue_count_lcr,0.0,,acidic_region,SEG_intermediate,0.0
,tRNA,132,106.36030163903229,0.31157815577006726,0.18487394957983194,signature_residue_count_lcr,0.0,,acidic_region,SEG_intermediate,0.0
,unknown,1508,1243.104645907177,0.27868867945941683,0.18070701018573995,signature_residue_count_lcr,0.0,,acidic_region,SEG_intermediate,0.0
,diverse,0,19.627352094583344,-inf,0.0,signature_residue_count_lcr,0.0,,arginine_rich_rna_contact_region,SEG_intermediate,0.0
,mRNA,778,1021.7379689321313,-0.39318319525453865,0.031463582318922635,signature_residue_count_lcr,0.0,,arginine_rich_rna_contact_region,SEG_intermediate,0.0
,ncRNA,83,80.86469062968338,0.03760144558911153,0.04241185487991824,signature_residue_count_lcr,0.0,,arginine_rich_rna_contact_region,SEG_intermediate,0.0
,pre-rRNA,44,64.95620524775792,-0.5619638287523182,0.027989821882951654,signature_residue_count_lcr,0.0,,arginine_rich_rna_contact_region,SEG_intermediate,0.0
