n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,mRNA,21.0,28.64951768488746,-0.4481215234999215,0.06363636363636363,signature_presence,0.06293121641078868,present,arginine_rich_rna_contact_region,SEG_intermediate,0.09439682461618303
,ncRNA,4.0,3.12540192926045,0.3559582665248217,0.1111111111111111,signature_presence,0.06293121641078868,present,arginine_rich_rna_contact_region,SEG_intermediate,0.09439682461618303
,pre-rRNA,2.0,3.3858520900321545,-0.7595189508951146,0.05128205128205128,signature_presence,0.06293121641078868,present,arginine_rich_rna_contact_region,SEG_intermediate,0.09439682461618303
,ribosomal protein,3.0,1.3890675241157557,1.11084576868829,0.1875,signature_presence,0.06293121641078868,present,arginine_rich_rna_contact_region,SEG_intermediate,0.09439682461618303
,snRNA,8.0,3.3858520900321545,1.2404810491048854,0.20512820512820512,signature_presence,0.06293121641078868,present,arginine_rich_rna_contact_region,SEG_intermediate,0.09439682461618303
,snoRNA,1.0,1.562700964630225,-0.6440417334751783,0.05555555555555555,signature_presence,0.06293121641078868,present,arginine_rich_rna_contact_region,SEG_intermediate,0.09439682461618303
,tRNA,1.0,1.4758842443729903,-0.5615795732832054,0.058823529411764705,signature_presence,0.06293121641078868,present,arginine_rich_rna_contact_region,SEG_intermediate,0.09439682461618303
,unknown,14.0,10.244372990353698,0.4505951406628969,0.11864406779661017,signature_presence,0.06293121641078868,present,arginine_rich_rna_contact_region,SEG_intermediate,0.09439682461618303
,diverse,0.0,2.532154340836013,,0.0,signature_presence,6.64747701416576e-14,present,acidic_region,SEG_intermediate,1.7948187938247554e-12
,mRNA,62.0,92.84565916398714,-0.5825662455606668,0.18787878787878787,signature_presence,6.64747701416576e-14,present,acidic_region,SEG_intermediate,1.7948187938247554e-12
,ncRNA,15.0,10.128617363344052,0.5665252524644797,0.4166666666666667,signature_presence,6.64747701416576e-14,present,acidic_region,SEG_intermediate,1.7948187938247554e-12
,pre-rRNA,30.0,10.97266881028939,1.4510480350445438,0.7692307692307693,signature_presence,6.64747701416576e-14,present,acidic_region,SEG_intermediate,1.7948187938247554e-12
