n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,unknown,19,23.954502369668248,-0.3342974247087402,0.08796296296296297,signature_presence,9.500422134298515e-08,present,sr_rs_repeat_region,CAST,3.087637193647017e-07
,diverse,1,1.09478672985782,-0.13064985270887253,0.06666666666666667,signature_presence,9.089077523217451e-10,present,arginine_rich_rna_contact_region,CAST,5.439399338142708e-09
,mRNA,16,35.544075829383885,-1.151537219182696,0.03285420944558522,signature_presence,9.089077523217451e-10,present,arginine_rich_rna_contact_region,CAST,5.439399338142708e-09
,ncRNA,7,5.036018957345972,0.47507120817908105,0.10144927536231885,signature_presence,9.089077523217451e-10,present,arginine_rich_rna_contact_region,CAST,5.439399338142708e-09
,pre-rRNA,14,5.984834123222749,1.2260436603391667,0.17073170731707318,signature_presence,9.089077523217451e-10,present,arginine_rich_rna_contact_region,CAST,5.439399338142708e-09
,ribosomal protein,13,3.357345971563981,1.9531185049837256,0.2826086956521739,signature_presence,9.089077523217451e-10,present,arginine_rich_rna_contact_region,CAST,5.439399338142708e-09
,snRNA,1,4.37914691943128,-2.1306498527088724,0.016666666666666666,signature_presence,9.089077523217451e-10,present,arginine_rich_rna_contact_region,CAST,5.439399338142708e-09
,snoRNA,1,2.1165876777251187,-1.0817402522279262,0.034482758620689655,signature_presence,9.089077523217451e-10,present,arginine_rich_rna_contact_region,CAST,5.439399338142708e-09
,tRNA,5,3.722274881516588,0.42574349581551274,0.09803921568627451,signature_presence,9.089077523217451e-10,present,arginine_rich_rna_contact_region,CAST,5.439399338142708e-09
,unknown,19,15.764928909952607,0.26928075417976305,0.08796296296296297,signature_presence,9.089077523217451e-10,present,arginine_rich_rna_contact_region,CAST,5.439399338142708e-09
,diverse,1,1.7914691943127963,-0.8411432355138877,0.06666666666666667,signature_presence,4.210614918761527e-05,present,gs_rich_neutral_region,CAST,9.952362535254518e-05
,mRNA,76,58.16303317535545,0.38589691145587435,0.15605749486652978,signature_presence,4.210614918761527e-05,present,gs_rich_neutral_region,CAST,9.952362535254518e-05
,ncRNA,14,8.240758293838862,0.764577825374066,0.2028985507246377,signature_presence,4.210614918761527e-05,present,gs_rich_neutral_region,CAST,9.952362535254518e-05
,pre-rRNA,3,9.793364928909952,-1.7068421438022963,0.036585365853658534,signature_presence,4.210614918761527e-05,present,gs_rich_neutral_region,CAST,9.952362535254518e-05
,ribosomal protein,1,5.493838862559242,-2.457814595962382,0.021739130434782608,signature_presence,4.210614918761527e-05,present,gs_rich_neutral_region,CAST,9.952362535254518e-05
,snRNA,2,7.165876777251185,-1.8411432355138877,0.03333333333333333,signature_presence,4.210614918761527e-05,present,gs_rich_neutral_region,CAST,9.952362535254518e-05
,snoRNA,0,3.4635071090047393,-inf,0.0,signature_presence,4.210614918761527e-05,present,gs_rich_neutral_region,CAST,9.952362535254518e-05
,tRNA,1,6.090995260663507,-2.6066779818768646,0.0196078431372549,signature_presence,4.210614918761527e-05,present,gs_rich_neutral_region,CAST,9.952362535254518e-05
,unknown,28,25.797156398104267,0.1182147799887664,0.12962962962962962,signature_presence,4.210614918761527e-05,present,gs_rich_neutral_region,CAST,9.952362535254518e-05
,diverse,1,1.5213270142180095,-0.6053302984151181,0.06666666666666667,signature_presence,0.011131877965559254,present,rg_rgg_repeat_region,CAST,0.01607937928358559
,mRNA,66,49.392417061611376,0.41817645446951185,0.13552361396303902,signature_presence,0.011131877965559254,present,rg_rgg_repeat_region,CAST,0.01607937928358559
,ncRNA,1,6.998104265402843,-2.8069641595847687,0.014492753623188406,signature_presence,0.011131877965559254,present,rg_rgg_repeat_region,CAST,0.01607937928358559
,pre-rRNA,4,8.316587677725119,-1.0559917074246834,0.04878048780487805,signature_presence,0.011131877965559254,present,rg_rgg_repeat_region,CAST,0.01607937928358559
,ribosomal protein,3,4.665402843601896,-0.6370391581424563,0.06521739130434782,signature_presence,0.011131877965559254,present,rg_rgg_repeat_region,CAST,0.01607937928358559
,snRNA,7,6.085308056872038,0.2020246236424861,0.11666666666666667,signature_presence,0.011131877965559254,present,rg_rgg_repeat_region,CAST,0.01607937928358559
,snoRNA,4,2.9412322274881517,0.4435793020658284,0.13793103448275862,signature_presence,0.011131877965559254,present,rg_rgg_repeat_region,CAST,0.01607937928358559
