position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
,unknown,355.0,322.39338189899985,0.13899689613447946,0.16872623574144488,signature_sequence_count_lcr,2.4400680237233717e-126,,aromatic_sticker_region,FLPS,2.4400680237233717e-126
,diverse,15.0,16.233115199407333,-0.1139773846529217,0.08522727272727272,signature_sequence_count_lcr,2.4400680237233717e-126,,basic_enriched_region,FLPS,2.4400680237233717e-126
,mRNA,210.0,323.18656624274604,-0.621977903559194,0.059931506849315065,signature_sequence_count_lcr,2.4400680237233717e-126,,basic_enriched_region,FLPS,2.4400680237233717e-126
,ncRNA,56.0,55.61686627978763,0.009904368533376146,0.09286898839137644,signature_sequence_count_lcr,2.4400680237233717e-126,,basic_enriched_region,FLPS,2.4400680237233717e-126
,pre-rRNA,97.0,45.84010371650821,1.0813744390006985,0.19517102615694165,signature_sequence_count_lcr,2.4400680237233717e-126,,basic_enriched_region,FLPS,2.4400680237233717e-126
,ribosomal protein,39.0,18.815656253858503,1.0515405152666095,0.19117647058823528,signature_sequence_count_lcr,2.4400680237233717e-126,,basic_enriched_region,FLPS,2.4400680237233717e-126
,snRNA,38.0,40.67502160760588,-0.09814369373807823,0.08616780045351474,signature_sequence_count_lcr,2.4400680237233717e-126,,basic_enriched_region,FLPS,2.4400680237233717e-126
,snoRNA,50.0,17.06321768119521,1.5510383676342696,0.2702702702702703,signature_sequence_count_lcr,2.4400680237233717e-126,,basic_enriched_region,FLPS,2.4400680237233717e-126
,tRNA,43.0,35.509939498703545,0.276113757495691,0.11168831168831168,signature_sequence_count_lcr,2.4400680237233717e-126,,basic_enriched_region,FLPS,2.4400680237233717e-126
,unknown,199.0,194.05951352018766,0.03626926962720343,0.09458174904942966,signature_sequence_count_lcr,2.4400680237233717e-126,,basic_enriched_region,FLPS,2.4400680237233717e-126
,diverse,6.0,5.497962711445857,0.12606537855464284,0.03409090909090909,signature_sequence_count_lcr,2.4400680237233717e-126,,cation_pi_rich_neighborhood,FLPS,2.4400680237233717e-126
,mRNA,131.0,109.45943943696753,0.25917043840706083,0.03738584474885845,signature_sequence_count_lcr,2.4400680237233717e-126,,cation_pi_rich_neighborhood,FLPS,2.4400680237233717e-126
,ncRNA,19.0,18.83676997160143,0.012447818014284743,0.03150912106135987,signature_sequence_count_lcr,2.4400680237233717e-126,,cation_pi_rich_neighborhood,FLPS,2.4400680237233717e-126
,pre-rRNA,6.0,15.525496974935177,-1.371605044370346,0.012072434607645875,signature_sequence_count_lcr,2.4400680237233717e-126,,cation_pi_rich_neighborhood,FLPS,2.4400680237233717e-126
