n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,snRNA,11.0,11.764289923394225,-0.09691072032153157,0.11956521739130435,signature_presence,0.0002604322676626311,present,cation_pi_rich_neighborhood,FLPS,0.00037008795931005474
,snoRNA,2.0,4.731290512669417,-1.2422337485307657,0.05405405405405406,signature_presence,0.0002604322676626311,present,cation_pi_rich_neighborhood,FLPS,0.00037008795931005474
,tRNA,7.0,18.541543901001766,-1.4053345508591462,0.04827586206896552,signature_presence,0.0002604322676626311,present,cation_pi_rich_neighborhood,FLPS,0.00037008795931005474
,unknown,55.0,46.80141426045964,0.23287949233880112,0.15027322404371585,signature_presence,0.0002604322676626311,present,cation_pi_rich_neighborhood,FLPS,0.00037008795931005474
,diverse,19.0,8.868591632292281,1.0992224964518222,0.4418604651162791,signature_presence,6.339940923669524e-06,present,hydrophobic_region,FLPS,1.1411893662605142e-05
,mRNA,120.0,139.01001767825574,-0.21215444786300525,0.17804154302670624,signature_presence,6.339940923669524e-06,present,hydrophobic_region,FLPS,1.1411893662605142e-05
,ncRNA,30.0,23.305833824395993,0.3642713709036653,0.26548672566371684,signature_presence,6.339940923669524e-06,present,hydrophobic_region,FLPS,1.1411893662605142e-05
,pre-rRNA,24.0,22.48084855627578,0.09433791365456444,0.22018348623853212,signature_presence,6.339940923669524e-06,present,hydrophobic_region,FLPS,1.1411893662605142e-05
,ribosomal protein,9.0,24.33706540954626,-1.4351583102091945,0.07627118644067797,signature_presence,6.339940923669524e-06,present,hydrophobic_region,FLPS,1.1411893662605142e-05
,snRNA,18.0,18.97466116676488,-0.07607721690436582,0.1956521739130435,signature_presence,6.339940923669524e-06,present,hydrophobic_region,FLPS,1.1411893662605142e-05
,snoRNA,5.0,7.631113730111962,-0.6099655330312529,0.13513513513513514,signature_presence,6.339940923669524e-06,present,hydrophobic_region,FLPS,1.1411893662605142e-05
,tRNA,36.0,29.90571596935769,0.2675756491377126,0.2482758620689655,signature_presence,6.339940923669524e-06,present,hydrophobic_region,FLPS,1.1411893662605142e-05
,unknown,89.0,75.48615203299941,0.23759333039268984,0.24316939890710382,signature_presence,6.339940923669524e-06,present,hydrophobic_region,FLPS,1.1411893662605142e-05
,diverse,12.0,12.872127283441367,-0.10121609121044428,0.27906976744186046,signature_presence,8.869003437933294e-11,present,basic_enriched_region,FLPS,2.6607010313799886e-10
,mRNA,156.0,201.76311137301118,-0.3711163995491125,0.2314540059347181,signature_presence,8.869003437933294e-11,present,basic_enriched_region,FLPS,2.6607010313799886e-10
,ncRNA,39.0,33.826753093694755,0.20530941921755816,0.34513274336283184,signature_presence,8.869003437933294e-11,present,basic_enriched_region,FLPS,2.6607010313799886e-10
,pre-rRNA,55.0,32.629345904537416,0.7532615515182308,0.5045871559633027,signature_presence,8.869003437933294e-11,present,basic_enriched_region,FLPS,2.6607010313799886e-10
,ribosomal protein,34.0,35.32351208014143,-0.055094045341004386,0.288135593220339,signature_presence,8.869003437933294e-11,present,basic_enriched_region,FLPS,2.6607010313799886e-10
